BICH-411,SPRING 2015,MULLINS L,7,7,11,2,2,2.517,0,0,0,1,0,
BICH-411,SPRING 2015,MULLINS L,7,8,7,1,0,2.913,0,0,0,7,0,
BICH-411,SPRING 2015,POLYMENIS M,8,14,7,2,0,2.903,0,0,0,1,0,
BICH-411,SPRING 2015,POLYMENIS M,7,15,8,1,0,2.903,0,0,0,1,0,
BICH-411,SPRING 2015,POLYMENIS M,10,17,1,1,0,3.241,0,0,0,0,0,
BICH-411,SPRING 2015,POLYMENIS M,6,17,4,3,0,2.867,0,0,0,0,0,
BICH-414,SPRING 2015,AYRES N,12,16,4,0,0,3.250,0,0,0,0,0,
BICH-414,SPRING 2015,AYRES N,13,11,5,0,0,3.276,0,0,0,0,0,
BICH-431,SPRING 2015,HERMAN J,8,6,4,0,0,3.222,1,0,0,0,0,
BICH-431,SPRING 2015,KUNKEL G,2,3,1,4,1,2.091,0,0,0,0,0,
BICH-432,SPRING 2015,HENDERSON POZZI,12,2,1,0,0,3.733,0,0,0,0,0,
BICH-440,SPRING 2015,MEEK T,4,14,13,3,0,2.559,0,0,0,0,0,
BICH-441,SPRING 2015,PETERSON D,6,8,9,6,2,2.323,0,0,0,1,0,
BICH-441,SPRING 2015,GLASNER M,2,10,5,1,3,2.333,1,0,0,0,0,
BICH-460,SPRING 2015,HU J,6,0,0,0,0,4.000,0,0,0,0,0,
BICH-464,SPRING 2015,GILL J,7,7,1,0,0,3.400,2,0,0,0,0,
BICH-489,SPRING 2015,RYE H,3,3,1,0,0,3.286,0,0,0,0,0,
BICH-489,SPRING 2015,STRAIGHT P,5,5,0,0,0,3.500,0,0,0,0,0,
BICH-491,SPRING 2015,PETERSON D,8,0,0,0,0,4.000,1,0,0,0,0,
BICH-491,SPRING 2015,PETERSON D,6,0,0,0,0,4.000,0,0,0,0,0,
BICH-602,SPRING 2015,GOHIL V,14,7,0,0,0,3.667,0,0,0,0,0,
BICH-624,SPRING 2015,IGUMENOVA T,4,9,2,0,0,3.133,0,0,0,0,0,
BICH-631,SPRING 2015,HE P,10,6,1,0,0,3.529,0,0,0,0,0,
BICH-655,SPRING 2015,SACCHETTINI J,5,0,0,0,0,4.000,0,0,0,0,0,
BICH-667,SPRING 2015,PELLOIS J,7,0,0,0,0,4.000,0,0,0,0,0,
BICH-671,SPRING 2015,REINHART G,9,0,0,0,0,4.000,0,0,0,0,0,
BICH-672,SPRING 2015,STRAIGHT P,18,1,0,0,0,3.947,0,0,0,0,0,
BICH-673,SPRING 2015,PETERSON D,4,1,0,0,0,3.800,0,0,0,0,0,
BICH-675,SPRING 2015,DEVARENNE T,12,0,0,0,0,4.000,0,0,0,0,0,
BICH-677,SPRING 2015,SACCHETTINI J,17,0,0,0,0,4.000,2,0,0,0,0,
BICH-685,SPRING 2015,PARK W,12,5,0,0,0,3.706,0,0,0,0,0,
BICH-689,SPRING 2015,LINDAHL P,5,0,0,0,0,4.000,0,0,0,0,0,
BICH-697,SPRING 2015,AYRES N,11,1,0,0,0,3.917,0,0,0,0,0,
BICH-697,SPRING 2015,PARK W,13,1,1,0,0,3.800,0,0,0,0,0,
GENE-301,SPRING 2015,ELLISON J,8,11,8,1,1,2.828,0,0,0,3,0,
GENE-301,SPRING 2015,ELLISON J,8,11,10,2,0,2.806,0,0,0,1,0,
GENE-301,SPRING 2015,ELLISON J,10,12,9,0,1,2.938,0,0,0,1,0,
GENE-301,SPRING 2015,ELLISON J,11,10,7,4,0,2.875,0,0,0,1,0,
GENE-301,SPRING 2015,ELLISON J,10,14,3,3,1,2.936,1,0,0,0,0,
GENE-301,SPRING 2015,ELLISON J,14,12,1,3,1,3.129,0,0,0,0,0,
GENE-301,SPRING 2015,ELLISON J,4,12,8,4,2,2.400,0,0,0,1,0,
GENE-301,SPRING 2015,ELLISON J,14,10,7,0,0,3.226,0,0,0,1,0,
GENE-302,SPRING 2015,SHIPPEN D,7,9,7,4,0,2.704,0,0,0,4,0,
GENE-302,SPRING 2015,SHIPPEN D,8,10,6,4,0,2.786,0,0,0,2,0,
GENE-302,SPRING 2015,PARK W,8,10,7,0,0,3.040,0,0,0,2,0,
GENE-302,SPRING 2015,PARK W,6,9,10,1,1,2.667,0,0,0,2,0,
GENE-302,SPRING 2015,BRYK M,7,9,6,5,0,2.667,0,0,0,3,0,
GENE-302,SPRING 2015,BRYK M,10,10,5,5,1,2.742,0,0,0,0,0,
GENE-310,SPRING 2015,MAGILL C,10,35,28,7,0,2.600,0,0,0,6,0,
GENE-320,SPRING 2015,COTHRAN E,4,4,1,2,1,2.667,0,0,0,0,0,
GENE-320,SPRING 2015,DERR J,1,6,2,2,0,2.546,0,0,0,0,0,
GENE-320,SPRING 2015,MURPHY W,1,3,2,0,1,2.429,0,0,0,2,0,
GENE-406,SPRING 2015,SORG J,1,2,1,0,1,2.400,0,0,0,1,0,
GENE-411,SPRING 2015,LOOPSTRA C,7,6,0,0,1,3.286,0,0,0,0,0,
GENE-412,SPRING 2015,JOHNSTON J,28,34,11,2,0,3.173,1,0,0,3,0,
GENE-420,SPRING 2015,MULLET J,16,7,0,0,0,3.696,0,0,0,0,0,
GENE-421,SPRING 2015,VENKATRAJ V,13,1,0,0,0,3.929,0,0,0,0,0,
GENE-431,SPRING 2015,HERMAN J,1,10,5,1,0,2.647,0,0,0,1,0,
GENE-431,SPRING 2015,KUNKEL G,2,0,6,0,0,2.500,0,0,0,1,0,
GENE-432,SPRING 2015,HENDERSON POZZI,9,4,0,1,1,3.267,0,0,0,0,0,
GENE-491,SPRING 2015,PETERSON D,7,1,0,0,0,3.875,0,0,0,0,0,
GENE-491,SPRING 2015,PETERSON D,5,0,1,0,0,3.667,0,0,0,0,0,
GENE-613,SPRING 2015,RILEY D,9,4,0,0,0,3.692,0,0,0,1,0,
GENE-620,SPRING 2015,STELLY D,4,5,0,0,0,3.444,0,0,0,0,0,
GENE-631,SPRING 2015,HE P,4,2,2,0,0,3.250,0,0,0,0,0,
GENE-697,SPRING 2015,ELLISON J,5,0,0,0,0,4.000,0,0,0,0,0,
AGSM-125,SPRING 2015,KINGMAN D,24,5,3,0,1,3.546,0,0,0,1,0,
AGSM-201,SPRING 2015,STARK G,7,9,4,0,0,3.150,0,0,0,0,0,
AGSM-201,SPRING 2015,STARK G,5,5,1,0,0,3.364,0,0,0,0,0,
AGSM-201,SPRING 2015,STARK G,5,8,5,1,0,2.895,0,0,0,0,0,
AGSM-201,SPRING 2015,STARK G,4,7,2,0,0,3.154,0,0,0,0,0,
AGSM-201,SPRING 2015,STARK G,8,10,0,1,0,3.316,0,0,0,1,0,
AGSM-301,SPRING 2015,MCGEE R,9,9,3,0,0,3.286,1,0,0,1,0,
AGSM-310,SPRING 2015,CAPAREDA S,11,11,2,0,0,3.375,0,0,0,0,0,
AGSM-310,SPRING 2015,CAPAREDA S,3,2,5,1,0,2.636,0,0,0,0,0,
AGSM-315,SPRING 2015,CASTELL-PEREZ M,1,2,2,1,0,2.500,0,0,0,0,0,
AGSM-315,SPRING 2015,CASTELL-PEREZ M,3,4,4,0,0,2.909,0,0,0,0,0,
AGSM-315,SPRING 2015,CASTELL-PEREZ M,5,2,5,0,0,3.000,0,0,0,0,0,
AGSM-325,SPRING 2015,STARK G,2,7,5,3,0,2.471,0,0,0,0,0,
AGSM-325,SPRING 2015,STARK G,6,5,6,0,0,3.000,0,0,0,0,0,
AGSM-325,SPRING 2015,STARK G,4,6,4,0,0,3.000,0,0,0,2,0,
AGSM-360,SPRING 2015,FAULKNER W,14,20,12,2,3,2.784,0,0,0,0,0,
AGSM-435,SPRING 2015,KINGMAN D,14,5,2,1,0,3.454,0,0,0,1,0,
AGSM-440,SPRING 2015,RISKOWSKI G,15,1,0,0,0,3.938,0,0,0,0,0,
AGSM-440,SPRING 2015,MCGEE R,14,2,0,0,0,3.875,0,0,0,0,0,
AGSM-489,SPRING 2015,LACEY R,15,3,1,0,0,3.737,0,0,0,0,0,
BAEN-301,SPRING 2015,FERNANDO S,19,3,0,0,0,3.864,0,0,0,1,0,
BAEN-301,SPRING 2015,FERNANDO S,14,6,1,0,0,3.619,0,0,0,0,0,
BAEN-320,SPRING 2015,GOMES C,7,20,12,1,1,2.756,0,0,0,3,0,
BAEN-320,SPRING 2015,GOMES C,4,4,11,0,0,2.632,0,0,0,1,0,
BAEN-365,SPRING 2015,FAULKNER W,23,15,3,0,0,3.488,0,0,0,0,0,
BAEN-366,SPRING 2015,MOREIRA R,11,11,19,5,1,2.553,0,0,0,0,0,
BAEN-370,SPRING 2015,THOMASSON J,1,11,5,0,0,2.765,0,0,0,0,0,
BAEN-370,SPRING 2015,THOMASSON J,3,9,5,0,0,2.882,0,0,0,0,0,
BAEN-370,SPRING 2015,THOMASSON J,5,5,1,0,0,3.364,0,0,0,0,0,
BAEN-412,SPRING 2015,CAPAREDA S,6,1,0,0,0,3.857,0,0,0,0,0,
BAEN-427,SPRING 2015,CASTELL-PEREZ M,8,0,0,0,0,4.000,0,0,0,0,0,
BAEN-465,SPRING 2015,KARTHIKEYAN R,8,4,0,0,0,3.667,0,0,0,0,0,
BAEN-468,SPRING 2015,SMITH P,8,2,0,0,0,3.800,0,0,0,0,0,
BAEN-469,SPRING 2015,HUANG Y,12,5,4,0,0,3.381,0,0,0,0,0,
BAEN-480,SPRING 2015,LACEY R,21,0,0,0,0,4.000,0,0,0,0,0,
BAEN-480,SPRING 2015,LACEY R,22,0,0,0,0,4.000,0,0,0,0,0,
BAEN-489,SPRING 2015,NIKOLOV Z,5,3,0,0,0,3.625,0,0,0,0,0,
BAEN-620,SPRING 2015,CASTELL-PEREZ M,7,3,0,0,0,3.700,0,0,0,0,0,
BAEN-627,SPRING 2015,CASTELL-PEREZ M,5,0,0,0,0,4.000,0,0,0,0,0,
BAEN-631,SPRING 2015,NIKOLOV Z,6,3,0,0,0,3.667,0,0,0,0,0,
BAEN-651,SPRING 2015,FEAGIN R,7,0,0,0,0,4.000,0,0,0,0,0,
BAEN-652,SPRING 2015,SRINIVASAN R,9,1,0,0,0,3.900,0,0,0,0,0,
BAEN-669,SPRING 2015,HUANG Y,7,3,1,0,0,3.546,0,0,0,0,0,
BAEN-670,SPRING 2015,PARNELL C,7,0,0,0,0,4.000,0,0,0,0,0,
BAEN-673,SPRING 2015,MUNSTER C,6,0,0,0,0,4.000,0,0,0,0,0,
BAEN-674,SPRING 2015,MOHANTY B,15,1,0,0,0,3.938,0,0,0,0,0,
BAEN-683,SPRING 2015,SINGH V,8,1,0,0,0,3.889,1,0,0,0,0,
AGLS-101,SPRING 2015,SKAGGS C,124,8,2,1,0,3.889,0,0,0,0,0,
AGLS-101,SPRING 2015,SKAGGS C,40,3,0,1,0,3.864,0,0,0,0,0,
ESSM-102,SPRING 2015,KNIGHT R,12,0,0,0,0,4.000,0,0,0,0,0,
ESSM-201,SPRING 2015,KOTHMANN M,31,12,2,3,2,3.340,0,0,0,1,0,
ESSM-301,SPRING 2015,KNIGHT R,5,11,1,0,0,3.235,0,0,0,0,0,
ESSM-301,SPRING 2015,KNIGHT R,3,5,5,0,1,2.643,0,0,0,1,0,
ESSM-301,SPRING 2015,KNIGHT R,5,8,2,0,0,3.200,0,0,0,2,0,
ESSM-301,SPRING 2015,KNIGHT R,4,8,4,0,0,3.000,0,0,0,0,0,
ESSM-301,SPRING 2015,KNIGHT R,5,5,3,0,1,2.929,0,0,0,0,0,
ESSM-301,SPRING 2015,KNIGHT R,3,9,3,0,0,3.000,0,0,0,0,0,
ESSM-304,SPRING 2015,HATCH S,3,3,0,1,1,2.750,0,0,0,3,2,
ESSM-304,SPRING 2015,HATCH S,2,4,5,1,0,2.583,0,0,0,0,1,
ESSM-307,SPRING 2015,APPEL D,4,10,0,0,0,3.286,0,0,0,0,0,
ESSM-308,SPRING 2015,GAN J,19,14,3,1,0,3.378,0,0,0,0,0,
ESSM-311,SPRING 2015,WEST J,1,6,6,4,0,2.235,0,0,0,6,1,
ESSM-313,SPRING 2015,KOTHMANN M,8,21,5,1,0,3.029,0,0,0,1,0,
ESSM-313,SPRING 2015,KOTHMANN M,14,20,3,0,0,3.297,0,0,0,0,0,
ESSM-314,SPRING 2015,SHAW R,21,60,48,7,6,2.584,0,0,0,14,0,
ESSM-316,SPRING 2015,SHAW R,4,9,13,2,2,2.367,0,0,0,2,0,
ESSM-317,SPRING 2015,HAMILTON W,6,13,4,0,1,2.958,0,0,0,0,0,
ESSM-319,SPRING 2015,VOGEL J,11,14,0,0,1,3.308,0,0,0,0,0,
ESSM-320,SPRING 2015,ROGERS W,10,27,24,5,3,2.522,0,0,0,2,0,
ESSM-351,SPRING 2015,FEAGIN R,6,12,5,0,2,2.800,0,0,0,1,0,
ESSM-351,SPRING 2015,FEAGIN R,10,10,2,2,0,3.167,0,0,0,1,0,
ESSM-405,SPRING 2015,GAN J,8,6,0,0,0,3.571,0,0,0,0,0,
ESSM-430,SPRING 2015,MOORE G,4,5,2,0,1,2.917,0,0,0,0,0,
ESSM-459,SPRING 2015,ERIKSSON M,13,6,1,0,2,3.273,0,0,0,0,0,
ESSM-464,SPRING 2015,LAWING A,15,4,0,0,0,3.790,0,0,0,0,0,
ESSM-481,SPRING 2015,KOTHMANN M,20,11,4,0,2,3.270,0,0,0,1,0,
ESSM-484,SPRING 2015,KNIGHT R,7,0,0,0,0,4.000,0,1,0,0,0,
ESSM-485,SPRING 2015,KNIGHT R,8,0,0,0,0,4.000,0,0,0,0,0,
ESSM-610,SPRING 2015,HAMILTON W,2,5,0,0,0,3.286,1,0,0,0,0,
ESSM-622,SPRING 2015,BOUTTON T,5,0,0,0,0,4.000,0,0,0,0,0,
ESSM-651,SPRING 2015,FEAGIN R,9,2,0,0,0,3.818,0,0,0,0,0,
ESSM-651,SPRING 2015,FEAGIN R,19,2,1,0,0,3.818,0,0,0,0,0,
ESSM-651,SPRING 2015,FEAGIN R,1,2,2,0,0,2.800,0,0,0,0,0,
ESSM-652,SPRING 2015,SRINIVASAN R,13,1,0,0,0,3.929,0,0,0,1,0,
ESSM-656,SPRING 2015,POPESCU S,10,0,0,0,0,4.000,0,0,0,0,0,
ESSM-660,SPRING 2015,WU X,15,0,0,0,0,4.000,0,0,0,0,0,
ESSM-689,SPRING 2015,LAWING A,26,0,0,0,0,4.000,0,0,0,0,0,
FRSC-420,SPRING 2015,WATSON W,5,13,8,1,1,2.714,0,0,0,4,0,
RENR-205,SPRING 2015,BRISKE D,57,70,30,17,3,2.910,0,0,0,9,0,
RENR-205,SPRING 2015,BRISKE D,28,39,14,4,6,2.868,0,0,0,2,0,
RENR-215,SPRING 2015,MORRISON M,6,5,1,0,1,3.154,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,7,3,1,1,2,2.857,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,10,1,0,2,1,3.214,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,9,5,0,0,0,3.643,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,10,2,1,0,1,3.429,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,6,5,0,1,2,2.857,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,2,3,1,2,3,1.909,0,0,0,2,0,
RENR-215,SPRING 2015,MORRISON M,6,5,2,0,1,3.071,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,8,6,0,0,0,3.571,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,10,2,1,0,0,3.692,0,0,0,1,0,
RENR-215,SPRING 2015,MORRISON M,4,7,0,2,1,2.786,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,9,2,0,0,1,3.500,0,0,0,1,0,
RENR-215,SPRING 2015,MORRISON M,5,6,1,0,0,3.333,0,0,0,0,0,
RENR-215,SPRING 2015,MORRISON M,4,4,2,1,2,2.538,0,0,0,0,0,
RENR-400,SPRING 2015,KYLE G,15,0,0,0,0,4.000,0,0,0,0,0,
RENR-400,SPRING 2015,HIBBITTS T,15,0,0,0,0,4.000,0,0,0,0,0,
RENR-405,SPRING 2015,FEAGIN R,13,13,6,3,3,2.790,0,0,0,9,0,
RENR-405,SPRING 2015,FEAGIN R,2,0,2,0,1,2.400,0,0,0,2,0,
RENR-410,SPRING 2015,KREUTER U,8,6,2,2,0,3.111,0,0,0,0,0,
RENR-410,SPRING 2015,KREUTER U,4,8,6,1,0,2.790,0,0,0,0,0,
RENR-470,SPRING 2015,SMEINS F,17,11,3,0,0,3.452,0,0,0,1,0,
RENR-489,SPRING 2015,KYLE G,9,0,0,0,0,4.000,0,0,0,0,0,
RENR-660,SPRING 2015,SMEINS F,10,0,0,0,0,4.000,0,0,0,0,0,
ENTO-201,SPRING 2015,GARCIA L,10,13,3,0,1,3.148,0,0,0,0,0,
ENTO-201,SPRING 2015,GARCIA L,10,5,4,0,0,3.316,0,0,0,0,0,
ENTO-201,SPRING 2015,GARCIA L,4,3,2,0,0,3.222,0,0,0,0,0,
ENTO-201,SPRING 2015,GARCIA L,12,9,2,1,0,3.333,0,0,0,0,0,
ENTO-201,SPRING 2015,GARCIA L,5,6,8,2,1,2.546,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,5,1,1,0,0,3.571,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,9,5,3,0,0,3.353,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,5,2,2,3,0,2.750,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,6,4,4,0,1,2.933,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,9,6,4,0,0,3.263,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,6,5,8,1,0,2.800,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,5,7,0,1,0,3.231,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,11,10,1,0,0,3.454,0,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,6,7,2,1,0,3.125,0,0,0,1,0,
ENTO-208,SPRING 2015,BRUNDAGE A,8,8,4,0,1,3.048,1,0,0,0,0,
ENTO-208,SPRING 2015,BRUNDAGE A,7,11,4,0,0,3.136,0,0,0,0,0,
ENTO-210,SPRING 2015,SLOTMAN M,31,51,32,10,6,2.700,2,0,0,8,0,
ENTO-289,SPRING 2015,RANGEL POSADA,4,1,0,0,0,3.800,0,0,0,0,7,
ENTO-301,SPRING 2015,WOOLLEY J,12,9,2,0,3,3.038,0,0,0,0,0,
ENTO-313,SPRING 2015,BERNAL J,7,6,3,3,3,2.500,0,0,0,1,0,
ENTO-313,SPRING 2015,BERNAL J,1,4,2,1,3,1.909,0,0,0,1,0,
ENTO-320,SPRING 2015,METZ B,36,18,15,4,10,2.795,0,0,0,11,0,
ENTO-322,SPRING 2015,GOLD R,99,65,20,2,3,3.349,1,0,0,3,0,
ENTO-322,SPRING 2015,GOLD R,63,81,24,5,1,3.149,1,0,0,5,0,
ENTO-402,SPRING 2015,SWORD G,11,3,2,0,1,3.353,0,0,0,1,0,
ENTO-423,SPRING 2015,BRUNDAGE A,20,3,0,0,0,3.870,0,0,0,0,0,
ENTO-423,SPRING 2015,BRUNDAGE A,12,1,0,0,0,3.923,0,0,0,0,0,
ENTO-423,SPRING 2015,BRUNDAGE A,5,5,0,0,0,3.500,0,0,0,0,0,
ENTO-423,SPRING 2015,BRUNDAGE A,6,1,1,0,0,3.625,0,0,0,0,0,
ENTO-424,SPRING 2015,COULSON R,4,1,1,0,0,3.500,0,0,0,1,0,
ENTO-424,SPRING 2015,COULSON R,2,7,2,1,1,2.615,0,0,0,0,0,
ENTO-425,SPRING 2015,EUBANKS M,11,1,0,0,0,3.917,0,0,0,0,0,
ENTO-431,SPRING 2015,TARONE A,36,21,4,1,0,3.484,2,0,0,1,0,
ENTO-432,SPRING 2015,TARONE A,5,1,0,0,0,3.833,0,0,0,0,0,
ENTO-432,SPRING 2015,TARONE A,4,2,0,0,0,3.667,0,0,0,0,0,
ENTO-435,SPRING 2015,TAMBORINDEGUY C,15,6,2,1,0,3.458,0,0,0,0,0,
ENTO-485,SPRING 2015,WOOLLEY J,9,1,0,0,0,3.900,0,0,0,0,0,
ENTO-489,SPRING 2015,BERNAL J,10,4,0,0,0,3.714,0,0,0,0,0,
ENTO-491,SPRING 2015,TOMBERLIN J,6,0,0,0,0,4.000,0,0,0,0,0,
ENTO-602,SPRING 2015,OSWALD J,7,7,0,0,0,3.500,0,0,0,0,0,
ENTO-614,SPRING 2015,EUBANKS M,21,2,0,0,0,3.913,0,0,0,0,0,
ENTO-619,SPRING 2015,PIETRANTONIO P,3,3,0,0,0,3.500,0,0,0,0,0,
ENTO-685,SPRING 2015,OSWALD J,5,0,0,0,0,4.000,0,0,0,0,0,
ENTO-689,SPRING 2015,HAMER G,5,0,0,0,0,4.000,0,0,0,0,0,
FIVS-123,SPRING 2015,HEINZ K,45,66,21,5,1,3.080,0,0,0,23,0,
FIVS-415,SPRING 2015,TOMBERLIN J,18,3,0,0,0,3.857,0,0,0,0,0,
FIVS-422,SPRING 2015,ROSSI C,6,0,0,0,0,4.000,0,0,0,0,4,
FIVS-431,SPRING 2015,TARONE A,19,1,1,0,0,3.857,0,0,0,0,0,
FIVS-432,SPRING 2015,TARONE A,6,2,1,0,0,3.556,0,0,0,0,0,
FIVS-432,SPRING 2015,TARONE A,9,0,0,0,0,4.000,0,0,0,0,0,
FIVS-435,SPRING 2015,TARONE A,8,11,2,0,0,3.286,0,0,0,0,0,
FIVS-481,SPRING 2015,TOMBERLIN J,13,0,0,0,0,4.000,0,0,0,0,0,
HORT-101,SPRING 2015,MILLER J,24,18,3,0,0,3.467,0,0,0,0,0,
HORT-201,SPRING 2015,REED D,69,108,62,26,6,2.768,0,0,0,9,0,
HORT-202,SPRING 2015,REED D,10,5,1,1,0,3.412,0,0,0,0,0,
HORT-202,SPRING 2015,REED D,13,3,1,0,0,3.706,0,0,0,0,0,
HORT-202,SPRING 2015,REED D,11,6,1,0,0,3.556,0,0,0,0,0,
HORT-202,SPRING 2015,REED D,10,5,1,0,0,3.562,0,0,0,1,0,
HORT-202,SPRING 2015,REED D,15,1,0,0,1,3.706,0,0,0,0,0,
HORT-203,SPRING 2015,ZAJICEK J,17,0,0,0,0,4.000,0,0,0,0,0,
HORT-203,SPRING 2015,ZAJICEK J,17,1,0,0,0,3.944,0,0,0,0,0,
HORT-203,SPRING 2015,ZAJICEK J,14,3,1,0,0,3.722,0,0,0,0,0,
HORT-203,SPRING 2015,ZAJICEK J,16,2,0,0,0,3.889,0,0,0,0,0,
HORT-203,SPRING 2015,MCKINLEY W,6,8,2,2,0,3.000,0,0,0,0,0,
HORT-203,SPRING 2015,MCKINLEY W,9,7,2,0,0,3.389,0,0,0,0,0,
HORT-301,SPRING 2015,KLEIN P,48,34,7,1,0,3.433,0,0,0,7,0,
HORT-308,SPRING 2015,ARNOLD M,3,5,3,1,0,2.833,0,0,0,2,0,
HORT-308,SPRING 2015,ARNOLD M,8,4,4,1,1,2.944,0,0,0,0,0,
HORT-308,SPRING 2015,ARNOLD M,4,3,3,3,1,2.429,0,0,0,3,0,
HORT-308,SPRING 2015,ARNOLD M,4,5,2,2,3,2.312,0,0,0,1,0,
HORT-315,SPRING 2015,HALL C,21,2,3,2,1,3.379,0,0,0,0,0,
HORT-326,SPRING 2015,DAVIES F,5,10,3,0,0,3.111,0,0,0,0,0,
HORT-326,SPRING 2015,DAVIES F,4,8,5,1,1,2.684,0,0,0,0,0,
HORT-326,SPRING 2015,DAVIES F,3,9,5,1,0,2.778,1,0,0,0,0,
HORT-335,SPRING 2015,ZAJICEK J,49,40,7,1,0,3.412,0,0,0,1,0,
HORT-335,SPRING 2015,HALL C,87,30,14,3,3,3.423,0,0,0,3,0,
HORT-418,SPRING 2015,MCEACHERN G,11,9,0,0,0,3.550,0,0,0,0,0,
HORT-420,SPRING 2015,MCEACHERN G,22,6,0,0,0,3.786,0,1,0,0,0,
HORT-426,SPRING 2015,HALL C,16,6,1,0,0,3.652,0,0,0,0,0,
HORT-452,SPRING 2015,MCKINLEY W,9,6,3,0,0,3.333,0,0,0,0,0,
HORT-454,SPRING 2015,MCKINLEY W,14,2,0,0,0,3.875,0,0,0,0,0,
HORT-481,SPRING 2015,LINEBERGER R,21,2,1,0,0,3.833,2,0,0,0,0,
HORT-485,SPRING 2015,MCKINLEY W,12,1,0,0,0,3.923,0,0,0,0,0,
HORT-609,SPRING 2015,ARNOLD M,4,0,1,0,0,3.600,0,0,0,0,0,
HORT-619,SPRING 2015,PIERSON E,7,0,0,0,0,4.000,0,0,0,0,0,
FSTC-201,SPRING 2015,MURANO P,24,16,5,0,0,3.422,0,0,0,5,0,
FSTC-201,SPRING 2015,MURANO P,12,0,0,0,0,4.000,0,0,0,0,0,
FSTC-201,SPRING 2015,MURANO P,116,55,13,2,4,3.458,0,0,0,4,0,
FSTC-201,SPRING 2015,MURANO P,25,19,4,2,0,3.340,0,0,0,0,0,
FSTC-210,SPRING 2015,BEATHARD K,46,14,0,0,0,3.767,0,0,0,0,0,
FSTC-300,SPRING 2015,RIAZ M,24,42,7,0,1,3.189,1,0,0,1,0,
FSTC-300,SPRING 2015,RIAZ M,9,17,3,1,0,3.133,0,0,0,0,0,
FSTC-312,SPRING 2015,TALCOTT S,20,12,14,0,0,3.130,1,0,0,1,1,
FSTC-313,SPRING 2015,TALCOTT S,18,9,2,0,0,3.552,0,0,0,0,0,
FSTC-313,SPRING 2015,TALCOTT S,20,9,0,0,0,3.690,0,0,0,0,0,
FSTC-315,SPRING 2015,CASTELL-PEREZ M,7,2,2,0,0,3.454,0,0,0,0,0,
FSTC-326,SPRING 2015,TAYLOR T,12,30,21,7,0,2.671,0,0,0,1,0,
FSTC-327,SPRING 2015,TAYLOR T,6,2,1,0,0,3.556,1,0,0,0,0,
FSTC-401,SPRING 2015,AWIKA J,2,16,3,0,0,2.952,0,0,0,0,0,
FSTC-401,SPRING 2015,AWIKA J,7,11,2,0,0,3.250,0,0,0,0,0,
FSTC-410,SPRING 2015,TALCOTT S,7,4,0,0,0,3.636,0,0,0,0,0,
FSTC-444,SPRING 2015,MURANO E,6,4,2,0,0,3.333,0,0,0,0,0,
FSTC-481,SPRING 2015,MURANO P,12,1,0,0,0,3.923,0,0,0,0,0,
FSTC-481,SPRING 2015,TALCOTT S,12,1,0,0,0,3.923,0,0,0,0,0,
FSTC-605,SPRING 2015,TALCOTT S,11,1,1,0,0,3.769,0,0,0,0,0,
FSTC-606,SPRING 2015,CASTILLO AYALA,7,2,0,0,0,3.778,0,0,0,0,0,
FSTC-629,SPRING 2015,PILLAI S,3,2,0,0,0,3.600,0,0,0,0,0,
FSTC-687,SPRING 2015,MILLER R,6,1,0,0,0,3.857,0,0,0,0,0,
FSTC-697,SPRING 2015,HARRIS K,5,0,0,0,0,4.000,0,0,0,0,0,
NUTR-202,SPRING 2015,GEISMAR K,85,141,65,20,6,2.880,1,0,0,15,0,
NUTR-202,SPRING 2015,GEISMAR K,121,118,59,14,5,3.060,1,0,0,12,0,
NUTR-203,SPRING 2015,ALLRED C,47,45,26,5,2,3.040,0,0,0,0,0,
NUTR-210,SPRING 2015,BEATHARD K,65,13,4,2,0,3.679,0,0,0,0,0,
NUTR-211,SPRING 2015,LORENZ S,5,8,1,1,0,3.133,0,0,0,0,0,
NUTR-211,SPRING 2015,LORENZ S,8,5,2,1,0,3.250,0,0,0,0,0,
NUTR-222,SPRING 2015,ALLRED C,150,102,27,11,1,3.337,0,0,0,5,0,
NUTR-222,SPRING 2015,ALLRED C,37,41,15,4,1,3.112,0,0,0,1,0,
NUTR-300,SPRING 2015,RIAZ M,90,115,15,3,0,3.309,0,0,0,2,0,
